contest_name,year,ward,anc,smd,candidate,votes,over_votes,under_votes
6B09,2014,6,B,09,BRIAN FLAHAVEN,737,0,121
6B09,2014,6,B,09,WRITE-IN,18,0,121
6B10,2014,6,B,10,KATHRYN DENISE RUCKER KREPP,382,0,143
6B10,2014,6,B,10,PETER GOULD,275,0,143
6B10,2014,6,B,10,WRITE-IN,7,0,143
6C01,2014,6,C,01,DANIELE MEGAN SCHIFFMAN,472,0,214
6C01,2014,6,C,01,WRITE-IN,30,0,214
6C02,2014,6,C,02,KAREN J. WIRT,306,1,152
6C02,2014,6,C,02,WRITE-IN,9,1,152
6C03,2014,6,C,03,SCOTT PRICE,680,0,242
6C03,2014,6,C,03,WRITE-IN,29,0,242
6C04,2014,6,C,04,MARK ECKENWILER,506,0,193
6C04,2014,6,C,04,WRITE-IN,29,0,193
6C05,2014,6,C,05,CHRIS MILLER,349,1,190
6C05,2014,6,C,05,MARK KAZMIERCZAK,281,1,190
6C05,2014,6,C,05,WRITE-IN,16,1,190
6C06,2014,6,C,06,TONY T. GOODMAN,942,1,222
6C06,2014,6,C,06,WRITE-IN,31,1,222
6D01,2014,6,D,01,MARJORIE LIGHTMAN,664,0,216
6D01,2014,6,D,01,WRITE-IN,28,0,216
6D02,2014,6,D,02,STACY BRAVERMAN CLOYD,582,2,188
6D02,2014,6,D,02,WRITE-IN,23,2,188
6D03,2014,6,D,03,RACHEL REILLY CARROLL,465,0,151
6D03,2014,6,D,03,WRITE-IN,13,0,151
6D04,2014,6,D,04,ANDY LITSKY,662,0,161
6D04,2014,6,D,04,WRITE-IN,27,0,161
6D05,2014,6,D,05,ROGER MOFFATT,649,0,180
6D05,2014,6,D,05,WRITE-IN,28,0,180
6D06,2014,6,D,06,RHONDA NATALIE HAMILTON,486,0,138
6D06,2014,6,D,06,WRITE-IN,19,0,138
6D07,2014,6,D,07,JOSH HART,146,0,119
6D07,2014,6,D,07,MEREDITH FASCETT,553,0,119
6D07,2014,6,D,07,TD STANGER,117,0,119
6D07,2014,6,D,07,WRITE-IN,4,0,119
6E01,2014,6,E,01,ALEXANDER M. "ALEX" PADRO,372,0,133
6E01,2014,6,E,01,MARY A. SUTHERLAND,223,0,133
6E01,2014,6,E,01,WRITE-IN,7,0,133
6E02,2014,6,E,02,EUGENE SIMMS,118,1,127
6E02,2014,6,E,02,KEVIN CHAPPLE,326,1,127
6E02,2014,6,E,02,LEROY JOSEPH THORPE JR.,234,1,127
6E02,2014,6,E,02,WRITE-IN,6,1,127
6E03,2014,6,E,03,FRANK S. WIGGINS,338,1,61
6E03,2014,6,E,03,KENNITH JAMES,132,1,61
6E03,2014,6,E,03,WRITE-IN,11,1,61
6E04,2014,6,E,04,CLYDE H. BROWN,267,0,102
6E04,2014,6,E,04,RACHELLE P. NIGRO,507,0,102
6E04,2014,6,E,04,WRITE-IN,12,0,102
6E05,2014,6,E,05,MARGE MACEDA,435,1,169
6E05,2014,6,E,05,WRITE-IN,22,1,169
6E06,2014,6,E,06,ALVIN JUDD SR.,61,1,61
6E06,2014,6,E,06,ANTONIO D. BARNES,183,1,61
6E06,2014,6,E,06,WRITE-IN,5,1,61
6E07,2014,6,E,07,ALFREDA S. JUDD,185,1,150
6E07,2014,6,E,07,ROSEMARY A. SEGERO,132,1,150
6E07,2014,6,E,07,WRITE-IN,14,1,150
7B01,2014,7,B,01,PATRICIA HOWARD-CHITTAMS,348,0,163
7B01,2014,7,B,01,WRITE-IN,14,0,163
7B02,2014,7,B,02,TIFFANY L. BROWN,478,0,129
7B02,2014,7,B,02,WRITE-IN,25,0,129
7B03,2014,7,B,03,GARY E. BUTLER,380,0,112
7B03,2014,7,B,03,WRITE-IN,22,0,112
7B04,2014,7,B,04,PHILLIP J. HAMMOND,836,0,151
7B04,2014,7,B,04,WRITE-IN,47,0,151
7B05,2014,7,B,05,ROBIN HAMMOND MARLIN,436,0,93
7B05,2014,7,B,05,WRITE-IN,107,0,93
7B06,2014,7,B,06,DONOVAN ANDERSON,343,0,133
7B06,2014,7,B,06,MARK CHISHOLM,341,0,133
7B06,2014,7,B,06,WRITE-IN,23,0,133
7B07,2014,7,B,07,D. LYNNELL HUMPHREY,263,0,150
7B07,2014,7,B,07,MARCUS TURNER,476,0,150
7B07,2014,7,B,07,WRITE-IN,28,0,150
7C01,2014,7,C,01,NYASHA JAYEI HARLEY,90,0,103
7C01,2014,7,C,01,PATRICIA MALLOY,200,0,103
7C01,2014,7,C,01,WRITE-IN,10,0,103
7C02,2014,7,C,02,GREGORI STEWART,323,0,133
7C02,2014,7,C,02,WRITE-IN,22,0,133
7C03,2014,7,C,03,CATHERINE A. WOODS,300,0,60
7C03,2014,7,C,03,RICH PARKER,139,0,60
7C03,2014,7,C,03,WRITE-IN,5,0,60
7C04,2014,7,C,04,WALTER J. GARCIA II,319,0,134
7C04,2014,7,C,04,WRITE-IN,23,0,134
7C05,2014,7,C,05,JOSEPH C. THOMAS,145,0,70
7C05,2014,7,C,05,MARY L. GAFFNEY,252,0,70
7C05,2014,7,C,05,WRITE-IN,6,0,70
7C06,2014,7,C,06,JENNIFER K. COSBY,337,0,76
7C06,2014,7,C,06,WRITE-IN,15,0,76
7C07,2014,7,C,07,ANTAWAN HOLMES,259,0,58
7C07,2014,7,C,07,DARLENE WILLIAMS,147,0,58
7C07,2014,7,C,07,WRITE-IN,16,0,58
7D01,2014,7,D,01,BOB COOMBER,481,0,123
7D01,2014,7,D,01,WRITE-IN,27,0,123
7D02,2014,7,D,02,NO CANDIDATE FILED,0,0,421
7D02,2014,7,D,02,WRITE-IN,257,0,421
7D03,2014,7,D,03,DOROTHY DOUGLAS,85,0,65
7D03,2014,7,D,03,MATINAH MUHAMMAD,53,0,65
7D03,2014,7,D,03,WRITE-IN,8,0,65
7D04,2014,7,D,04,CLAUDE B. McKAY,362,0,77
7D04,2014,7,D,04,JO-ANNE PRUE,318,0,77
7D04,2014,7,D,04,WRITE-IN,4,0,77
7D05,2014,7,D,05,JANIS D. HAZEL,403,0,107
7D05,2014,7,D,05,WRITE-IN,16,0,107
7D06,2014,7,D,06,SHERICE A. MUHAMMAD,374,1,134
7D06,2014,7,D,06,WRITE-IN,6,1,134
7D07,2014,7,D,07,JUSTIN A. LINI,289,0,87
7D07,2014,7,D,07,WRITE-IN,25,0,87
7E01,2014,7,E,01,GEORGE B. BROWNE JR.,467,0,130
7E01,2014,7,E,01,WRITE-IN,41,0,130
7E02,2014,7,E,02,LINDA S. GREEN,484,0,133
7E02,2014,7,E,02,WRITE-IN,52,0,133
7E03,2014,7,E,03,ROSA A. HAMLETT,234,0,135
7E03,2014,7,E,03,WRITE-IN,19,0,135
7E04,2014,7,E,04,MARY D. JACKSON,204,0,74
7E04,2014,7,E,04,MYRON SMITH,205,0,74
7E04,2014,7,E,04,WRITE-IN,6,0,74
7E05,2014,7,E,05,JEAN M. McVEA,103,0,58
7E05,2014,7,E,05,LESIL FARRAKHAN,73,0,58
7E05,2014,7,E,05,ROCHELLE AC BENT,135,0,58
7E05,2014,7,E,05,WRITE-IN,14,0,58
7E06,2014,7,E,06,DAVID ALAGA,99,0,82
7E06,2014,7,E,06,MAXINE NIGHTINGALE,242,0,82
7E06,2014,7,E,06,WRITE-IN,21,0,82
7E07,2014,7,E,07,LINDA HOLMES,333,0,91
7E07,2014,7,E,07,WRITE-IN,42,0,91
7F01,2014,7,F,01,EDWARD RHODES,143,0,98
7F01,2014,7,F,01,EVIE WASHINGTON,128,0,98
7F01,2014,7,F,01,STEPHANIE L. PERRY,142,0,98
7F01,2014,7,F,01,WRITE-IN,4,0,98
7F02,2014,7,F,02,EBONI-ROSE THOMPSON,470,0,135
7F02,2014,7,F,02,WRITE-IN,34,0,135
7F03,2014,7,F,03,SHEILA M. CARSON CARR,273,0,82
7F03,2014,7,F,03,WRITE-IN,11,0,82
7F04,2014,7,F,04,CHARLENE EXUM,68,0,38
7F04,2014,7,F,04,WRITE-IN,5,0,38
7F04,2014,7,F,04,YOLANDA "YO YO" ARMSTRONG,106,0,38
7F05,2014,7,F,05,KAREN SETTLES,221,0,45
7F05,2014,7,F,05,STEVE L. WILSON,94,0,45
7F05,2014,7,F,05,WRITE-IN,5,0,45
7F06,2014,7,F,06,NO CANDIDATE FILED,0,0,466
7F06,2014,7,F,06,WRITE-IN,51,0,466
7F07,2014,7,F,07,NO CANDIDATE FILED,0,0,31
7F07,2014,7,F,07,WRITE-IN,3,0,31
8A01,2014,8,A,01,HOLLY MUHAMMAD,325,0,78
8A01,2014,8,A,01,P. IRENE JONES,221,0,78
8A01,2014,8,A,01,WRITE-IN,9,0,78
8A02,2014,8,A,02,BARBARA J. CLARK,479,0,139
8A02,2014,8,A,02,WRITE-IN,31,0,139
8A03,2014,8,A,03,CYNTHIA W. SIMMS,412,0,105
8A03,2014,8,A,03,WRITE-IN,25,0,105
8A04,2014,8,A,04,TROY DONTE PRESTWOOD,127,0,65
8A04,2014,8,A,04,WRITE-IN,57,0,65
8A05,2014,8,A,05,CHARLES E. WILSON,217,0,100
8A05,2014,8,A,05,MIKE JONES,111,0,100
8A05,2014,8,A,05,WRITE-IN,19,0,100
8A06,2014,8,A,06,GRETA J. FULLER,219,0,92
8A06,2014,8,A,06,TINA L. FLETCHER,224,0,92
8A06,2014,8,A,06,WRITE-IN,11,0,92
8A07,2014,8,A,07,NATALIE WILLIAMS,340,0,84
8A07,2014,8,A,07,WRITE-IN,24,0,84
8B01,2014,8,B,01,KHADIJAH WATSON,345,0,100
8B01,2014,8,B,01,WRITE-IN,36,0,100
8B02,2014,8,B,02,DARRELL DANNY GASTON,101,0,72
8B02,2014,8,B,02,PAUL TRANTHAM,127,0,72
8B02,2014,8,B,02,WRITE-IN,22,0,72
8B03,2014,8,B,03,KEVIN VAUGHAN,303,0,131
8B03,2014,8,B,03,WRITE-IN,38,0,131
8B04,2014,8,B,04,ANTHONY LORENZO GREEN,172,0,47
8B04,2014,8,B,04,WRITE-IN,10,0,47
8B05,2014,8,B,05,BETTY SCIPPIO,268,0,87
8B05,2014,8,B,05,WRITE-IN,19,0,87
8B06,2014,8,B,06,NO CANDIDATE FILED,0,0,248
8B06,2014,8,B,06,WRITE-IN,55,0,248
8B07,2014,8,B,07,NO CANDIDATE FILED,0,0,192
8B07,2014,8,B,07,WRITE-IN,52,0,192
8C01,2014,8,C,01,JEFFREY McCOY,228,0,77
8C01,2014,8,C,01,WRITE-IN,20,0,77
8C02,2014,8,C,02,(TERRY) TERESA STITH,240,0,85
8C02,2014,8,C,02,WRITE-IN,14,0,85
8C03,2014,8,C,03,MARY J. CUTHBERT,318,0,160
8C03,2014,8,C,03,WRITE-IN,29,0,160
8C04,2014,8,C,04,DERRICK COLBERT,164,0,114
8C04,2014,8,C,04,MARKUS BATCHELOR,204,0,114
8C04,2014,8,C,04,WRITE-IN,7,0,114
8C05,2014,8,C,05,BRENDA E. SHIELDS,96,0,50
8C05,2014,8,C,05,W. CARDELL SHELTON,65,0,50
8C05,2014,8,C,05,WRITE-IN,12,0,50
8C06,2014,8,C,06,NELLA PETERSON,75,0,71
8C06,2014,8,C,06,RHONDA L. EDWARDS-HINES,145,0,71
8C06,2014,8,C,06,WRITE-IN,7,0,71
8C07,2014,8,C,07,CHARLES L. LINDSAY,295,0,88
8C07,2014,8,C,07,WRITE-IN,38,0,88
8D01,2014,8,D,01,PATRICIA PAT CARMON,265,0,102
8D01,2014,8,D,01,WRITE-IN,35,0,102
8D02,2014,8,D,02,OLIVIA L. HENDERSON,224,0,72
8D02,2014,8,D,02,WRITE-IN,11,0,72
8D03,2014,8,D,03,ABSALOM "AB" JORDAN,168,0,76
8D03,2014,8,D,03,WRITE-IN,12,0,76
8D04,2014,8,D,04,MONIQUE T. DIOP,95,0,52
8D04,2014,8,D,04,WRITE-IN,8,0,52
8D05,2014,8,D,05,THOMAS RUFFIN JR.,208,0,55
8D05,2014,8,D,05,WRITE-IN,10,0,55
8D06,2014,8,D,06,NO CANDIDATE FILED,0,0,445
8D06,2014,8,D,06,WRITE-IN,62,0,445
8D07,2014,8,D,07,THERESA H. JONES,254,1,97
8D07,2014,8,D,07,WRITE-IN,11,1,97
8E01,2014,8,E,01,JOSEPH JOHNSON,151,0,123
8E01,2014,8,E,01,MARVIN S. LEE,163,0,123
8E01,2014,8,E,01,WRITE-IN,11,0,123
8E02,2014,8,E,02,ANTHONY MUHAMMAD,172,0,66
8E02,2014,8,E,02,MAURICE DICKENS,141,0,66
8E02,2014,8,E,02,WRITE-IN,20,0,66
8E03,2014,8,E,03,ANTHONY (JAMAAL) DAILEY,110,0,40
8E03,2014,8,E,03,JEFFREY J. TONEY,49,0,40
8E03,2014,8,E,03,WRITE-IN,8,0,40
8E04,2014,8,E,04,NO CANDIDATE FILED,0,0,357
8E04,2014,8,E,04,WRITE-IN,111,0,357
8E05,2014,8,E,05,CHRISTOPHER L. HAWTHORNE,348,0,123
8E05,2014,8,E,05,WRITE-IN,37,0,123
8E06,2014,8,E,06,KARLENE (K.) ARMSTEAD,182,0,81
8E06,2014,8,E,06,WRITE-IN,39,0,81
8E07,2014,8,E,07,S V WILLIAMS,164,0,94
8E07,2014,8,E,07,STEPHEN A. SLAUGHTER,193,0,94
8E07,2014,8,E,07,WRITE-IN,21,0,94
1A01,2016,1,A,01,Ernest E. Johnson,246,0,71
1A01,2016,1,A,01,Valerie Baron,400,0,71
1A01,2016,1,A,01,WRITE-IN,5,0,71
1A02,2016,1,A,02,Vickey A. Wright-Smith,823,1,216
1A02,2016,1,A,02,WRITE-IN,49,1,216
1A03,2016,1,A,03,WRITE-IN,25,0,207
1A03,2016,1,A,03,Zach Rybarczyk,616,0,207
1A04,2016,1,A,04,Sadaf Megan Mortezavi,690,1,215
1A04,2016,1,A,04,WRITE-IN,24,1,215
1A05,2016,1,A,05,Christine Miller,577,1,148
1A05,2016,1,A,05,WRITE-IN,21,1,148
1A06,2016,1,A,06,Richard DuBeshter,866,1,238
1A06,2016,1,A,06,WRITE-IN,44,1,238
1A07,2016,1,A,07,Darwain Frost,371,0,180
1A07,2016,1,A,07,Sharon Farmer,526,0,180
1A07,2016,1,A,07,WRITE-IN,17,0,180
1A08,2016,1,A,08,Kent Boese,1078,0,208
1A08,2016,1,A,08,WRITE-IN,29,0,208
1A09,2016,1,A,09,Bobby Holmes,676,0,167
1A09,2016,1,A,09,WRITE-IN,41,0,167
1A10,2016,1,A,10,Amanda Frost,360,0,101
1A10,2016,1,A,10,Rashida E. Brown,613,0,101
1A10,2016,1,A,10,WRITE-IN,8,0,101
1A11,2016,1,A,11,NO CANDIDATE FILED,0,0,706
1A11,2016,1,A,11,WRITE-IN,211,0,706
1A12,2016,1,A,12,Margaret Hundley,627,0,194
1A12,2016,1,A,12,WRITE-IN,24,0,194
1B01,2016,1,B,01,Anita Norman,853,1,186
1B01,2016,1,B,01,Jonathan Goldman,292,1,186
1B01,2016,1,B,01,WRITE-IN,14,1,186
1B02,2016,1,B,02,Brad Gudzinas,1152,0,359
1B02,2016,1,B,02,WRITE-IN,47,0,359
1B03,2016,1,B,03,Sedrick Muhammad,647,0,243
1B03,2016,1,B,03,WRITE-IN,47,0,243
1B04,2016,1,B,04,Jon Squicciarini,1029,0,349
1B04,2016,1,B,04,WRITE-IN,44,0,349
1B05,2016,1,B,05,Nathan Ackerman,839,0,274
1B05,2016,1,B,05,WRITE-IN,44,0,274
1B06,2016,1,B,06,NO CANDIDATE FILED,0,0,831
1B06,2016,1,B,06,WRITE-IN,251,0,831
1B07,2016,1,B,07,Jessica L. Smith,434,0,122
1B07,2016,1,B,07,WRITE-IN,23,0,122
1B08,2016,1,B,08,Joshua R. Mater,785,0,241
1B08,2016,1,B,08,WRITE-IN,30,0,241
1B09,2016,1,B,09,James A. Turner,861,0,207
1B09,2016,1,B,09,WRITE-IN,45,0,207
1B10,2016,1,B,10,NO CANDIDATE FILED,0,0,490
1B10,2016,1,B,10,WRITE-IN,106,0,490
1B11,2016,1,B,11,Robb Hudson,722,0,162
1B11,2016,1,B,11,WRITE-IN,33,0,162
1B12,2016,1,B,12,John Carlos Green,991,1,277
1B12,2016,1,B,12,WRITE-IN,26,1,277
1C01,2016,1,C,01,NO CANDIDATE FILED,0,0,1008
1C01,2016,1,C,01,WRITE-IN,331,0,1008
1C02,2016,1,C,02,Hector Huezo,1019,1,315
1C02,2016,1,C,02,WRITE-IN,47,1,315
1C03,2016,1,C,03,Ted Guthrie,903,1,272
1C03,2016,1,C,03,WRITE-IN,62,1,272
1C04,2016,1,C,04,A. Tianna Scozzaro,952,0,290
1C04,2016,1,C,04,WRITE-IN,41,0,290
1C05,2016,1,C,05,NO CANDIDATE FILED,0,0,1001
1C05,2016,1,C,05,WRITE-IN,249,0,1001
1C06,2016,1,C,06,Brendan Reardon,930,1,294
1C06,2016,1,C,06,WRITE-IN,35,1,294
1C07,2016,1,C,07,Chris "Ward One" Otten,334,0,218
1C07,2016,1,C,07,Wilson Reynolds,603,0,218
1C07,2016,1,C,07,WRITE-IN,30,0,218
1C08,2016,1,C,08,Amanda Fox Perry,501,1,232
1C08,2016,1,C,08,JonMarc P. Buffa,492,1,232
1C08,2016,1,C,08,WRITE-IN,27,1,232
1D01,2016,1,D,01,'Franko' Frank O. Agbro,407,1,240
1D01,2016,1,D,01,Jon Stewart,597,1,240
1D01,2016,1,D,01,WRITE-IN,19,1,240
1D02,2016,1,D,02,Alex Hastie,115,3,178
1D02,2016,1,D,02,Capree Bell,134,3,178
1D02,2016,1,D,02,Paul Karrer,279,3,178
1D02,2016,1,D,02,WRITE-IN,10,3,178
1D03,2016,1,D,03,Benjamin Mann,493,0,122
1D03,2016,1,D,03,Jack McKay,651,0,122
1D03,2016,1,D,03,WRITE-IN,12,0,122
1D04,2016,1,D,04,WRITE-IN,39,0,215
1D04,2016,1,D,04,Yasmin Romero-Latin,715,0,215
1D05,2016,1,D,05,Stuart Karaffa,912,0,300
1D05,2016,1,D,05,WRITE-IN,40,0,300
2A01,2016,2,A,01,Patrick Kennedy,201,0,54
2A01,2016,2,A,01,WRITE-IN,8,0,54
2A02,2016,2,A,02,Rebecca Coder,624,0,235
2A02,2016,2,A,02,WRITE-IN,18,0,235
2A03,2016,2,A,03,Marco Guzman,282,0,231
2A03,2016,2,A,03,Matthew Chwastek,181,0,231
2A03,2016,2,A,03,WRITE-IN,19,0,231
2A04,2016,2,A,04,William K. Smith,603,1,166
2A04,2016,2,A,04,WRITE-IN,34,1,166
2A05,2016,2,A,05,Philip J. Schrefer,338,0,115
2A05,2016,2,A,05,WRITE-IN,5,0,115
2A06,2016,2,A,06,Florence E. Harmon,530,0,186
2A06,2016,2,A,06,WRITE-IN,9,0,186
2A07,2016,2,A,07,Detrick Campbell,235,0,72
2A07,2016,2,A,07,WRITE-IN,8,0,72
2A08,2016,2,A,08,NO CANDIDATE FILED,0,0,207
2A08,2016,2,A,08,WRITE-IN,81,0,207
2B01,2016,2,B,01,Amy Johnson,862,0,245
2B01,2016,2,B,01,WRITE-IN,26,0,245
2B02,2016,2,B,02,Daniel Warwick,661,0,202
2B02,2016,2,B,02,WRITE-IN,24,0,202
2B03,2016,2,B,03,Stephanie Maltz,733,0,269
2B03,2016,2,B,03,WRITE-IN,32,0,269
2B04,2016,2,B,04,Michael Upright,922,0,335
2B04,2016,2,B,04,WRITE-IN,50,0,335
2B05,2016,2,B,05,Randy D. Downs,531,0,224
2B05,2016,2,B,05,Teal Baker,402,0,224
2B05,2016,2,B,05,WRITE-IN,17,0,224
2B06,2016,2,B,06,Mike Silverstein,753,0,245
2B06,2016,2,B,06,WRITE-IN,20,0,245
2B07,2016,2,B,07,John Kupcinski,795,0,311
2B07,2016,2,B,07,WRITE-IN,33,0,311
2B08,2016,2,B,08,Nicole Mann,967,0,272
2B08,2016,2,B,08,WRITE-IN,40,0,272
2B09,2016,2,B,09,Ed Hanlon,363,2,199
2B09,2016,2,B,09,Scott Davies,815,2,199
2B09,2016,2,B,09,WRITE-IN,14,2,199
2C01,2016,2,C,01,John Tinpe,707,0,238
2C01,2016,2,C,01,WRITE-IN,19,0,238
2C02,2016,2,C,02,Theresa Harrison,652,0,168
2C02,2016,2,C,02,WRITE-IN,18,0,168
2C03,2016,2,C,03,Kevin Wilsey,617,0,186
2C03,2016,2,C,03,WRITE-IN,12,0,186
2D01,2016,2,D,01,David R. Bender,589,0,201
2D01,2016,2,D,01,WRITE-IN,19,0,201
2D02,2016,2,D,02,Ellen Goldstein,503,0,167
2D02,2016,2,D,02,WRITE-IN,21,0,167
2E01,2016,2,E,01,Ed Solomon,622,0,202
2E01,2016,2,E,01,WRITE-IN,19,0,202
2E02,2016,2,E,02,Joe Gibbons,544,0,191
2E02,2016,2,E,02,WRITE-IN,11,0,191
2E03,2016,2,E,03,Greg Miller,173,0,176
2E03,2016,2,E,03,Rick Murphy,409,0,176
2E03,2016,2,E,03,WRITE-IN,7,0,176
2E04,2016,2,E,04,NO CANDIDATE FILED,0,0,18
2E04,2016,2,E,04,WRITE-IN,5,0,18
2E05,2016,2,E,05,Bill Starrels,191,0,81
2E05,2016,2,E,05,Lisa Palmer,298,0,81
2E05,2016,2,E,05,WRITE-IN,8,0,81
2E06,2016,2,E,06,Jim Wilcox,722,0,245
2E06,2016,2,E,06,WRITE-IN,20,0,245
2E07,2016,2,E,07,Monica L. Roaché,803,1,254
2E07,2016,2,E,07,WRITE-IN,20,1,254
2E08,2016,2,E,08,WRITE-IN,7,0,59
2E08,2016,2,E,08,Zachary Schroepfer,271,0,59
2F01,2016,2,F,01,Casey Root,339,1,359
2F01,2016,2,F,01,Jason Forman,489,1,359
2F01,2016,2,F,01,WRITE-IN,25,1,359
2F02,2016,2,F,02,John Guggenmos,918,0,296
2F02,2016,2,F,02,WRITE-IN,30,0,296
2F03,2016,2,F,03,Alex J. Graham,514,1,298
2F03,2016,2,F,03,Pepin Andrew Tuma,471,1,298
2F03,2016,2,F,03,WRITE-IN,12,1,298
2F04,2016,2,F,04,John Fanning,868,0,257
2F04,2016,2,F,04,WRITE-IN,14,0,257
2F05,2016,2,F,05,Omeed Alerasool,213,0,345
2F05,2016,2,F,05,Ron Rubin,370,0,345
2F05,2016,2,F,05,WRITE-IN,16,0,345
2F06,2016,2,F,06,Charlie Bengel,910,0,199
2F06,2016,2,F,06,WRITE-IN,23,0,199
2F07,2016,2,F,07,Kevin J Sylvester,588,1,233
2F07,2016,2,F,07,WRITE-IN,17,1,233
2F08,2016,2,F,08,NO CANDIDATE FILED,0,0,699
2F08,2016,2,F,08,WRITE-IN,119,0,699
3B01,2016,3,B,01,Ann Lane Mladinov,784,0,268
3B01,2016,3,B,01,WRITE-IN,26,0,268
3B02,2016,3,B,02,Jackie Blumenthal,705,0,195
3B02,2016,3,B,02,WRITE-IN,19,0,195
3B03,2016,3,B,03,Melissa Lane,935,1,244
3B03,2016,3,B,03,WRITE-IN,26,1,244
3B04,2016,3,B,04,Mary C. Young,985,0,398
3B04,2016,3,B,04,WRITE-IN,27,0,398
3B05,2016,3,B,05,Brian G. Turmail,852,0,212
3B05,2016,3,B,05,WRITE-IN,28,0,212
3C01,2016,3,C,01,Lee Brian Reba,901,0,299
3C01,2016,3,C,01,WRITE-IN,41,0,299
3C02,2016,3,C,02,Gwendolyn Bole,1051,1,310
3C02,2016,3,C,02,WRITE-IN,32,1,310
3C03,2016,3,C,03,Jessica Wasserman,1023,0,260
3C03,2016,3,C,03,WRITE-IN,25,0,260
3C04,2016,3,C,04,NO CANDIDATE FILED,0,0,877
3C04,2016,3,C,04,WRITE-IN,266,0,877
3C05,2016,3,C,05,Emma Hersh,666,1,257
3C05,2016,3,C,05,Margaret A. Siegel,461,1,257
3C05,2016,3,C,05,WRITE-IN,19,1,257
3C06,2016,3,C,06,Angela Bradbery,948,1,229
3C06,2016,3,C,06,WRITE-IN,19,1,229
3C07,2016,3,C,07,Maureen Kinlan Boucher,734,0,280
3C07,2016,3,C,07,WRITE-IN,25,0,280
3C08,2016,3,C,08,Chaz Rotenberg,253,0,167
3C08,2016,3,C,08,Malia N. Brink,612,0,167
3C08,2016,3,C,08,WRITE-IN,5,0,167
3C09,2016,3,C,09,Bob Ward,350,0,165
3C09,2016,3,C,09,Nancy J. MacWood,644,0,165
3C09,2016,3,C,09,WRITE-IN,13,0,165
3D01,2016,3,D,01,Chuck Elkins,815,0,272
3D01,2016,3,D,01,WRITE-IN,30,0,272
3D02,2016,3,D,02,Tom Smith,266,0,41
3D02,2016,3,D,02,Troy Kravitz,302,0,41
3D02,2016,3,D,02,WRITE-IN,5,0,41
3D03,2016,3,D,03,Gretchen M. Randolph,296,0,93
3D03,2016,3,D,03,Holmes Whalen,393,0,93
3D03,2016,3,D,03,Joe Green,214,0,93
3D03,2016,3,D,03,WRITE-IN,14,0,93
3D04,2016,3,D,04,NO CANDIDATE FILED,0,0,609
3D04,2016,3,D,04,WRITE-IN,482,0,609
3D05,2016,3,D,05,Alma H. Gates,734,0,222
3D05,2016,3,D,05,WRITE-IN,114,0,222
3D06,2016,3,D,06,Stephen Gardner,611,0,188
3D06,2016,3,D,06,WRITE-IN,33,0,188
3D07,2016,3,D,07,NO CANDIDATE FILED,0,0,233
3D07,2016,3,D,07,WRITE-IN,39,0,233
3D08,2016,3,D,08,Michael Gold,650,0,248
3D08,2016,3,D,08,WRITE-IN,16,0,248
3D09,2016,3,D,09,Conrad J. DeWitte Jr.,757,0,280
3D09,2016,3,D,09,WRITE-IN,35,0,280
3D10,2016,3,D,10,Silvia Lucero,270,0,68
3D10,2016,3,D,10,WRITE-IN,14,0,68
3E01,2016,3,E,01,Anne Wallace,900,1,288
3E01,2016,3,E,01,WRITE-IN,41,1,288
3E02,2016,3,E,02,Amy B. Hall,892,0,286
3E02,2016,3,E,02,WRITE-IN,32,0,286
3E03,2016,3,E,03,Jonathan Bender,915,0,234
3E03,2016,3,E,03,WRITE-IN,54,0,234
3E04,2016,3,E,04,Tom Quinn,891,0,263
3E04,2016,3,E,04,WRITE-IN,44,0,263
3E05,2016,3,E,05,Jonathan McHugh,645,0,223
3E05,2016,3,E,05,WRITE-IN,32,0,223
3F01,2016,3,F,01,David Dickinson,785,0,253
3F01,2016,3,F,01,WRITE-IN,24,0,253
3F02,2016,3,F,02,Shirley Adelstein,918,0,240
3F02,2016,3,F,02,WRITE-IN,16,0,240
3F03,2016,3,F,03,Naomi Rutenberg,917,0,286
3F03,2016,3,F,03,WRITE-IN,37,0,286
3F04,2016,3,F,04,NO CANDIDATE FILED,0,0,796
3F04,2016,3,F,04,WRITE-IN,145,0,796
3F05,2016,3,F,05,Andrea Molod,791,0,308
3F05,2016,3,F,05,WRITE-IN,19,0,308
3F06,2016,3,F,06,Malachy Nugent,867,0,267
3F06,2016,3,F,06,WRITE-IN,24,0,267
3F07,2016,3,F,07,Patrick Jakopchek,903,0,314
3F07,2016,3,F,07,WRITE-IN,29,0,314
3G01,2016,3,G,01,Abraham Clayman,515,2,195
3G01,2016,3,G,01,Carolyn "Callie" Cook,562,2,195
3G01,2016,3,G,01,WRITE-IN,24,2,195
3G02,2016,3,G,02,Chanda Tuck - Garfield,815,0,357
3G02,2016,3,G,02,WRITE-IN,26,0,357
3G03,2016,3,G,03,Randy Speck,943,0,302
3G03,2016,3,G,03,WRITE-IN,29,0,302
3G04,2016,3,G,04,Rebecca Maydak,954,0,284
3G04,2016,3,G,04,WRITE-IN,41,0,284
3G05,2016,3,G,05,Peter Shapiro,930,0,240
3G05,2016,3,G,05,WRITE-IN,40,0,240
3G06,2016,3,G,06,Dan Bradfield,865,1,281
3G06,2016,3,G,06,WRITE-IN,28,1,281
3G07,2016,3,G,07,Chris Fromboluti,460,0,300
3G07,2016,3,G,07,Sandra Brown Gage,384,0,300
